"Date","Price","Open","High","Low","Vol.","Change %"
"11/27/2016","10,621.99","10,642.47","10,742.98","10,564.49","","-0.19%"
"11/20/2016","10,642.47","10,697.55","10,713.35","10,563.62","","-0.51%"
"11/13/2016","10,697.55","10,551.43","10,697.55","10,550.31","","1.38%"
"11/06/2016","10,551.43","10,522.42","10,607.58","10,505.03","","0.28%"
"10/30/2016","10,522.42","10,482.30","10,612.56","10,480.12","","0.38%"
"10/23/2016","10,482.30","10,378.76","10,460.64","10,317.73","","1.00%"
"10/16/2016","10,378.76","10,282.14","10,378.76","10,252.35","","0.94%"
"10/09/2016","10,282.14","10,209.05","10,367.39","10,198.06","","0.72%"
"10/02/2016","10,209.05","10,039.14","10,209.76","10,020.09","","1.69%"
"09/25/2016","10,039.14","10,000.05","10,060.87","9,979.06","","0.39%"
"09/18/2016","10,000.05","9,969.37","10,002.00","9,926.79","","0.08%"
"09/11/2016","9,992.27","9,996.97","10,004.15","9,932.50","","-0.03%"
"09/04/2016","9,995.19","9,933.27","9,996.97","9,888.01","","0.62%"
"08/28/2016","9,933.46","9,954.88","9,954.88","9,857.12","","-0.22%"
"08/21/2016","9,954.88","9,951.61","9,954.88","9,873.16","","0.03%"
"08/14/2016","9,951.61","9,948.26","9,987.97","9,911.99","","0.03%"
"08/07/2016","9,948.26","9,940.05","9,996.85","9,885.35","","0.30%"
"07/31/2016","9,918.23","9,882.20","9,934.64","9,852.28","","0.36%"
"07/24/2016","9,882.20","9,801.25","9,944.99","9,788.00","","0.69%"
"07/17/2016","9,814.73","9,792.60","9,830.06","9,729.93","","0.20%"
"07/10/2016","9,794.68","9,627.37","9,834.90","9,551.28","","1.81%"
"07/03/2016","9,620.44","9,501.46","9,620.44","9,501.46","","1.13%"
"06/26/2016","9,512.71","9,505.45","9,545.95","9,427.34","","-0.94%"
"06/19/2016","9,603.16","9,640.20","9,640.27","9,489.25","","-0.48%"
"06/12/2016","9,649.60","9,718.45","9,723.75","9,619.08","","-1.06%"
"06/05/2016","9,753.40","9,821.29","9,843.42","9,723.56","","-0.81%"
"05/29/2016","9,832.64","9,774.00","9,839.79","9,717.55","","0.84%"
"05/22/2016","9,751.02","9,921.04","9,948.19","9,702.79","","-1.90%"
