"Date","Price","Open","High","Low","Vol.","Change %"
"01/23/2023","825.11","819.25","826.00","812.55","","0.72%"
"01/20/2023","819.25","822.08","834.50","819.25","","-0.34%"
"01/19/2023","822.08","831.93","836.53","820.78","","-1.18%"
"01/18/2023","831.93","834.32","835.66","831.93","","-0.29%"
"01/17/2023","834.32","832.41","838.84","832.40","","0.23%"
"01/16/2023","832.41","828.99","840.43","828.99","","0.41%"
"01/13/2023","828.99","814.28","831.84","814.28","","1.81%"
"01/12/2023","814.28","797.58","818.62","797.48","","2.09%"
"01/10/2023","797.58","782.33","797.58","779.75","","1.95%"
"01/09/2023","782.33","775.38","797.01","775.38","","0.90%"
"01/06/2023","775.38","802.67","810.00","775.38","","-3.40%"
"01/05/2023","802.67","833.69","838.02","802.67","","-3.72%"
"01/04/2023","833.69","850.38","852.65","833.69","","-1.96%"
"01/03/2023","850.38","856.85","858.55","845.95","","-0.76%"
"01/02/2023","856.85","857.43","866.20","856.58","","-0.07%"
"12/30/2022","857.43","869.27","874.99","856.58","","-1.36%"
"12/29/2022","869.27","876.91","881.13","865.14","","-0.87%"
"12/28/2022","876.91","881.13","886.69","876.71","","-0.48%"
"12/27/2022","881.13","886.40","886.40","879.25","","-0.59%"
"12/26/2022","886.40","882.76","886.40","882.36","","0.41%"
"12/23/2022","882.76","884.32","887.95","882.75","","-0.18%"
"12/22/2022","884.32","881.77","888.89","881.77","","0.29%"
"12/21/2022","881.77","876.96","882.52","876.59","","0.46%"
"12/20/2022","877.75","892.06","895.22","877.56","","-1.60%"
"12/19/2022","892.06","891.37","893.83","889.23","","0.08%"
"12/16/2022","891.37","906.70","909.32","888.22","","-1.69%"
"12/15/2022","906.70","912.44","913.92","905.47","","-0.63%"
"12/14/2022","912.44","916.05","919.09","912.44","","-0.39%"
"12/13/2022","916.05","913.32","919.26","912.49","","0.30%"
"12/12/2022","913.32","911.04","915.67","909.86","","0.25%"
"12/09/2022","911.04","913.71","921.14","911.04","","-0.29%"
"12/08/2022","913.71","913.56","919.93","908.51","","0.02%"
"12/07/2022","913.56","911.12","915.41","908.98","","0.27%"
"12/06/2022","911.12","906.36","915.57","906.36","","0.53%"
"12/05/2022","906.36","890.04","906.36","889.38","","1.83%"
"12/02/2022","890.04","888.19","894.98","882.79","","0.21%"
"12/01/2022","888.19","874.73","891.61","871.02","","1.54%"
"11/30/2022","874.73","876.41","876.54","866.73","","-0.19%"
"11/29/2022","876.41","873.09","876.58","869.84","","0.38%"
"11/28/2022","873.09","873.33","876.73","872.87","","-0.03%"
"11/25/2022","873.33","868.01","874.77","867.07","","0.61%"
"11/24/2022","868.01","872.63","878.57","864.59","","-0.53%"
"11/23/2022","872.63","868.57","873.44","868.51","","0.47%"
"11/22/2022","868.57","866.64","874.11","866.64","","0.22%"
"11/21/2022","866.64","871.85","875.92","866.64","","-0.60%"
