"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"16/01/2026","111,05","112,50","112,50","111,00","225,09K","-1,02%"
"15/01/2026","112,20","113,00","113,00","112,20","133,46K","-0,36%"
"13/01/2026","112,60","113,95","113,95","112,50","70,71K","-1,23%"
"12/01/2026","114,00","111,75","114,00","111,05","56,60K","2,06%"
"09/01/2026","111,70","112,80","112,80","111,70","350,92K","-0,98%"
"08/01/2026","112,80","113,00","113,00","112,15","208,89K","-0,53%"
"07/01/2026","113,40","113,95","113,95","113,40","86,00K","-0,53%"
"06/01/2026","114,00","114,35","114,35","113,60","275,52K","-0,35%"
"05/01/2026","114,40","111,10","114,40","111,00","151,15K","2,97%"
"02/01/2026","111,10","109,00","111,10","108,80","327,60K","1,93%"
"31/12/2025","109,00","108,50","110,30","108,50","267,01K","0,46%"
"30/12/2025","108,50","108,70","109,00","107,80","961,69K","0,56%"
"29/12/2025","107,90","108,40","108,60","107,75","63,71K","-0,09%"
"26/12/2025","108,00","109,00","110,50","108,00","358,07K","-0,92%"
"25/12/2025","109,00","110,95","110,95","109,00","571,61K","-0,91%"
"24/12/2025","110,00","111,95","112,00","110,00","87,89K","-1,39%"
"23/12/2025","111,55","111,90","112,00","111,55","73,67K","-0,31%"
"22/12/2025","111,90","112,60","112,60","111,80","26,30K","-0,27%"
"19/12/2025","112,20","111,80","113,00","111,80","2,21M","0,18%"
"18/12/2025","112,00","112,80","113,00","111,65","174,29K","-0,75%"
"17/12/2025","112,85","111,95","112,90","111,60","120,17K","1,17%"
"16/12/2025","111,55","111,70","111,90","111,05","58,34K","-0,27%"
"15/12/2025","111,85","112,00","112,85","111,80","32,80K","0,04%"
"12/12/2025","111,80","111,80","112,00","111,60","97,22K","0,00%"
"11/12/2025","111,80","112,00","112,00","110,50","2,00M","-0,18%"
"10/12/2025","112,00","112,00","112,40","112,00","16,38K","0,00%"
"09/12/2025","112,00","111,85","112,20","111,85","42,66K","0,13%"
"08/12/2025","111,85","112,40","112,40","111,85","19,65K","-0,13%"
"05/12/2025","112,00","112,50","112,90","112,00","87,13K","-0,44%"
"04/12/2025","112,50","112,55","112,95","112,45","61,46K","-0,04%"
