"Date","Price","Open","High","Low","Vol.","Change %"
"12/08/2016","290.00","290.00","293.00","290.00","7.96K","0.00%"
"12/07/2016","290.00","290.00","290.00","290.00","4.53K","0.00%"
"12/06/2016","290.00","287.20","290.00","287.20","4.62K","0.00%"
"12/05/2016","290.00","290.00","290.00","286.50","15.32K","0.00%"
"12/02/2016","290.00","287.00","290.00","287.00","30.77K","0.00%"
"12/01/2016","290.00","288.00","294.50","288.00","2.69K","0.00%"
"11/30/2016","290.00","290.00","290.00","288.10","35.51K","0.00%"
"11/29/2016","290.00","294.80","294.80","288.00","20.94K","-2.68%"
"11/28/2016","298.00","284.90","300.00","284.00","23.87K","5.28%"
"11/25/2016","283.05","275.00","283.05","275.00","20.33K","2.93%"
"11/24/2016","275.00","274.70","276.00","274.00","0.72K","1.48%"
"11/23/2016","271.00","271.00","271.15","271.00","0.57K","-0.73%"
"11/22/2016","273.00","273.00","273.00","273.00","0.53K","-0.73%"
"11/21/2016","275.00","275.00","275.00","275.00","0.10K","0.00%"
"11/17/2016","275.00","275.00","275.00","275.00","0.26K","1.59%"
"11/16/2016","270.70","270.05","270.70","270.05","0.11K","-1.56%"
"11/15/2016","275.00","270.00","275.00","270.00","20.85K","0.40%"
"11/14/2016","273.90","270.00","273.90","268.55","0.21K","1.44%"
"11/11/2016","270.00","270.00","273.00","270.00","10.24K","0.75%"
"11/10/2016","268.00","270.00","270.00","265.15","1.40K","0.19%"
"11/09/2016","267.50","268.10","268.10","263.00","1.02K","-0.22%"
"11/08/2016","268.10","271.85","271.85","268.00","0.02K","-1.38%"
"11/03/2016","271.85","266.20","271.85","266.20","0.08K","2.47%"
"11/02/2016","265.30","263.50","273.90","263.50","1.49K","0.84%"
"11/01/2016","263.10","262.05","263.15","262.05","0.13K","-1.42%"
"10/31/2016","266.90","263.00","266.90","263.00","4.22K","2.22%"
"10/28/2016","261.10","261.05","263.20","261.05","8.42K","-0.72%"
"10/27/2016","263.00","261.10","263.00","261.00","0.26K","1.04%"
"10/26/2016","260.30","261.00","263.00","260.30","0.08K","0.06%"
"10/25/2016","260.15","260.20","260.20","260.00","7.15K","0.06%"
"10/24/2016","260.00","260.00","260.05","260.00","0.23K","0.00%"
"10/21/2016","260.00","260.10","260.10","260.00","1.57K","0.00%"
"10/19/2016","260.00","260.40","260.40","260.00","11.34K","0.00%"
"10/18/2016","260.00","263.00","263.40","260.00","17.22K","-1.14%"
"10/17/2016","263.00","267.00","267.00","262.00","1.45K","-1.50%"
"10/14/2016","267.00","267.00","267.00","267.00","1.24K","0.00%"
"10/13/2016","267.00","267.10","267.10","267.00","0.23K","0.00%"
"10/12/2016","267.00","269.90","269.90","267.00","0.36K","0.00%"
"10/11/2016","267.00","270.00","270.00","267.00","2.89K","-1.11%"
"10/10/2016","270.00","275.00","275.00","270.00","2.01K","0.41%"
"10/07/2016","268.90","272.00","272.00","263.00","2.44K","-1.16%"
"10/06/2016","272.05","275.00","275.00","272.00","12.12K","0.02%"
"10/05/2016","272.00","272.10","272.10","272.00","0.46K","-1.09%"
"10/04/2016","275.00","275.00","275.00","272.10","0.07K","1.10%"
"09/30/2016","272.00","275.00","275.00","272.00","1.30K","0.15%"
"09/29/2016","271.60","271.60","271.60","271.60","0.01K","-0.07%"
"09/27/2016","271.80","271.80","271.80","271.80","0.04K","0.26%"
"09/26/2016","271.10","271.10","271.10","271.10","0.02K","0.04%"
"09/23/2016","271.00","271.20","271.20","271.00","0.13K","0.30%"
"09/21/2016","270.20","272.15","272.15","270.20","0.30K","-0.68%"
"09/20/2016","272.05","272.05","272.05","272.05","0.07K","0.02%"
"09/16/2016","272.00","272.00","272.00","272.00","1.60K","-3.89%"
"09/15/2016","283.00","281.95","283.00","281.95","0.10K","0.37%"
"09/09/2016","281.95","275.00","281.95","272.00","0.93K","0.70%"
"09/08/2016","280.00","275.00","280.00","275.00","8.39K","2.94%"
"09/07/2016","272.00","272.00","272.00","272.00","0.08K","-1.05%"
"09/05/2016","274.90","274.90","274.90","274.90","0.01K","-0.04%"
"09/02/2016","275.00","275.00","275.00","275.00","0.74K","0.00%"
"09/01/2016","275.00","275.15","275.15","275.00","0.33K","-1.04%"
"08/31/2016","277.90","275.00","277.90","275.00","4.92K","1.42%"
"08/30/2016","274.00","274.00","274.00","274.00","0.50K","-0.36%"
"08/26/2016","275.00","275.00","275.00","274.80","3.71K","0.00%"
"08/25/2016","275.00","274.00","275.00","274.00","5.00K","1.66%"
"08/24/2016","270.50","270.60","270.60","270.50","0.08K","0.00%"
"08/23/2016","270.50","270.50","270.50","270.50","0.03K","0.17%"
"08/22/2016","270.05","271.00","271.00","270.05","0.21K","0.02%"
"08/19/2016","270.00","272.00","272.00","270.00","1.60K","-1.71%"
"08/18/2016","274.70","272.00","274.70","272.00","0.08K","0.99%"
"08/17/2016","272.00","274.00","274.00","271.25","8.22K","0.33%"
"08/16/2016","271.10","274.00","274.00","271.10","0.52K","0.00%"
"08/15/2016","271.10","271.00","271.20","271.00","0.16K","-1.38%"
"08/12/2016","274.90","274.90","274.90","274.90","0.01K","1.81%"
"08/10/2016","270.00","275.00","275.00","270.00","2.33K","-1.82%"
"08/09/2016","275.00","273.95","275.00","270.00","51.98K","0.73%"
"08/05/2016","273.00","273.00","273.00","273.00","2.42K","-0.18%"
"08/04/2016","273.50","267.00","273.50","267.00","1.75K","-0.18%"
"08/03/2016","274.00","273.50","274.00","273.50","1.83K","-0.36%"
"08/02/2016","275.00","275.00","275.00","275.00","1.70K","-1.40%"
"08/01/2016","278.90","279.00","279.00","278.90","0.03K","1.42%"
"07/29/2016","275.00","267.00","275.00","262.00","181.31K","3.00%"
"07/28/2016","267.00","267.00","267.00","267.00","0.40K","0.00%"
"07/27/2016","267.00","261.60","267.00","260.10","7.35K","-0.54%"
"07/26/2016","268.45","268.50","268.50","261.50","0.68K","2.54%"
"07/25/2016","261.80","261.80","261.80","261.80","0.03K","-2.82%"
"07/22/2016","269.40","264.00","269.40","261.20","0.64K","-0.07%"
"07/21/2016","269.60","266.00","269.60","264.00","1.42K","0.97%"
"07/20/2016","267.00","270.00","270.00","267.00","10.01K","-1.44%"
"07/19/2016","270.90","267.00","270.90","267.00","17.34K","-0.18%"
"07/18/2016","271.40","271.40","271.40","271.40","0.01K","0.93%"
"07/15/2016","268.90","261.10","268.90","260.20","5.44K","1.24%"
"07/14/2016","265.60","265.00","265.60","265.00","5.75K","0.23%"
"07/13/2016","265.00","268.95","268.95","265.00","5.03K","1.90%"
"07/12/2016","260.05","260.50","260.50","260.05","0.50K","-0.15%"
"07/11/2016","260.45","261.00","261.00","260.35","0.39K","-3.18%"
"07/01/2016","269.00","259.70","269.00","259.70","0.14K","-0.37%"
"06/30/2016","270.00","260.10","270.00","259.20","2.99K","1.89%"
"06/27/2016","265.00","272.90","272.90","259.15","418.93K","-2.57%"
"06/24/2016","272.00","272.10","272.10","272.00","2.71K","0.00%"
"06/23/2016","272.00","273.45","273.45","272.00","0.35K","-0.77%"
"06/22/2016","274.10","274.10","274.10","274.10","0.01K","-0.36%"
"06/21/2016","275.10","279.00","279.00","275.10","0.04K","-1.54%"
"06/20/2016","279.40","274.00","279.40","274.00","1.01K","1.79%"
"06/17/2016","274.50","276.00","276.00","274.50","0.11K","-0.54%"
"06/16/2016","276.00","276.00","276.00","276.00","0.02K","0.55%"
"06/14/2016","274.50","275.00","275.00","274.50","3.37K","-1.86%"
"06/10/2016","279.70","273.55","279.70","273.55","0.11K","1.52%"
"06/08/2016","275.50","275.10","275.50","275.05","0.40K","0.15%"
"06/07/2016","275.10","273.60","275.10","273.60","0.25K","-1.66%"
"06/06/2016","279.75","273.40","279.75","273.40","0.01K","-0.02%"
"06/03/2016","279.80","275.00","279.80","274.95","1.55K","2.49%"
"06/02/2016","273.00","273.10","273.10","273.00","0.04K","-0.73%"
"06/01/2016","275.00","275.00","275.00","275.00","1.61K","-0.02%"
"05/31/2016","275.05","275.00","276.00","272.35","6.00K","-1.59%"
"05/27/2016","279.50","275.00","279.50","275.00","1.45K","0.90%"
"05/26/2016","277.00","277.00","277.00","277.00","1.00K","-2.43%"
"05/25/2016","283.90","275.60","283.90","275.60","0.15K","1.39%"
"05/24/2016","280.00","279.95","280.00","279.95","10.40K","0.00%"
"05/23/2016","280.00","280.00","280.00","280.00","24.33K","-1.06%"
"05/20/2016","283.00","283.00","283.00","283.00","0.40K","3.28%"
"05/18/2016","274.00","274.05","274.05","274.00","0.15K","-0.72%"
"05/17/2016","276.00","274.00","276.00","274.00","7.75K","-1.43%"
"05/13/2016","280.00","286.50","286.50","278.00","10.39K","-2.42%"
"05/12/2016","286.95","280.15","287.00","273.10","1.37K","-0.36%"
"05/11/2016","288.00","280.15","288.00","280.15","1.92K","2.75%"
"05/10/2016","280.30","281.00","287.00","280.30","0.62K","-2.64%"
"05/09/2016","287.90","280.20","287.90","278.00","0.90K","0.66%"
"05/06/2016","286.00","288.00","290.00","286.00","2.51K","-0.69%"
"05/05/2016","288.00","279.80","288.30","278.00","41.55K","5.88%"
"05/04/2016","272.00","279.80","279.80","271.70","0.10K","-1.27%"
"04/29/2016","275.50","275.00","279.95","271.20","18.12K","0.18%"
"04/28/2016","275.00","266.00","275.00","266.00","31.20K","2.61%"
"04/27/2016","268.00","264.05","268.00","264.05","4.09K","1.52%"
"04/26/2016","264.00","269.80","269.80","264.00","0.01K","0.00%"
"04/25/2016","264.00","264.00","264.00","264.00","0.21K","-1.88%"
"04/22/2016","269.05","269.05","270.00","269.05","0.90K","0.02%"
"04/21/2016","269.00","270.00","270.00","267.05","4.32K","0.73%"
"04/20/2016","267.05","267.05","267.05","267.05","0.04K","-0.91%"
"04/18/2016","269.50","265.05","269.50","265.05","0.60K","1.32%"
"04/15/2016","266.00","265.05","266.00","265.05","0.76K","0.00%"
"04/14/2016","266.00","266.00","266.00","265.05","0.25K","0.00%"
"04/12/2016","266.00","269.90","269.90","266.00","10.01K","-1.48%"
"04/11/2016","270.00","270.00","270.00","270.00","0.07K","1.89%"
"04/08/2016","265.00","265.05","270.00","265.00","0.17K","-2.93%"
"04/07/2016","273.00","270.00","273.00","263.50","13.08K","1.11%"
"04/06/2016","270.00","270.00","270.00","269.90","31.05K","5.68%"
"04/05/2016","255.50","268.00","268.00","255.50","9.02K","-4.66%"
"04/04/2016","268.00","260.00","268.00","253.65","6.48K","3.08%"
"04/01/2016","260.00","269.00","269.00","260.00","1.79K","-1.89%"
"03/31/2016","265.00","265.00","265.00","265.00","1.00K","-1.85%"
"03/30/2016","270.00","270.00","276.00","262.05","0.81K","0.00%"
"03/29/2016","270.00","276.00","276.00","268.00","8.07K","1.28%"
"03/28/2016","266.60","277.95","280.00","266.30","231.83K","-4.79%"
"03/25/2016","280.00","270.00","280.00","269.95","32.81K","3.70%"
"03/24/2016","270.00","269.80","270.00","267.00","2.10K","0.93%"
"03/23/2016","267.50","269.00","272.50","267.20","19.22K","-0.93%"
"03/22/2016","270.00","273.95","273.95","270.00","2.29K","-1.46%"
"03/21/2016","274.00","268.00","274.00","264.00","2.23K","1.90%"
"03/18/2016","268.90","256.60","270.00","256.50","201.70K","4.22%"
"03/17/2016","258.00","257.00","258.00","257.00","0.95K","-2.24%"
"03/16/2016","263.90","256.00","264.00","256.00","0.35K","1.50%"
"03/15/2016","260.00","256.30","265.90","252.00","0.30K","0.00%"
"03/14/2016","260.00","265.15","267.00","260.00","0.46K","-2.62%"
"03/11/2016","267.00","260.00","270.00","260.00","64.85K","5.33%"
"03/10/2016","253.50","253.55","253.55","253.50","0.08K","-0.20%"
"03/09/2016","254.00","254.00","254.00","254.00","0.04K","0.00%"
"03/08/2016","254.00","254.00","257.00","254.00","5.08K","0.00%"
"03/07/2016","254.00","253.00","254.00","253.00","1.72K","-1.93%"
"03/04/2016","259.00","259.00","259.00","259.00","0.10K","2.78%"
"03/03/2016","252.00","252.00","252.00","252.00","0.03K","-1.18%"
"03/02/2016","255.00","254.00","255.00","254.00","6.17K","1.31%"
"03/01/2016","251.70","252.00","252.00","251.70","0.34K","-0.12%"
"02/29/2016","252.00","252.00","252.00","252.00","6.00K","-2.70%"
"02/26/2016","259.00","252.00","259.00","252.00","6.90K","1.57%"
"02/25/2016","255.00","255.00","256.00","255.00","5.42K","0.00%"
"02/24/2016","255.00","251.35","257.90","251.30","0.52K","-1.16%"
"02/23/2016","258.00","258.90","258.90","251.05","14.94K","2.38%"
"02/19/2016","252.00","252.00","252.00","252.00","0.51K","-3.00%"
"02/18/2016","259.80","250.25","259.80","250.25","0.01K","-1.22%"
"02/17/2016","263.00","257.00","263.00","250.05","15.12K","5.12%"
"02/16/2016","250.20","249.00","258.80","249.00","1.28K","-4.05%"
"02/12/2016","260.75","255.00","260.75","246.50","0.99K","6.00%"
"02/11/2016","246.00","245.00","246.00","240.05","6.16K","0.41%"
"02/10/2016","245.00","236.00","245.00","236.00","4.54K","4.26%"
"02/09/2016","235.00","230.05","235.00","230.00","13.08K","2.17%"
"02/08/2016","230.00","227.10","235.00","227.10","6.33K","-4.17%"
"02/05/2016","240.00","235.00","240.00","235.00","14.86K","2.78%"
"02/04/2016","233.50","225.00","233.50","225.00","0.10K","4.61%"
"02/03/2016","223.20","235.25","235.25","223.20","2.45K","-5.82%"
"02/02/2016","237.00","231.00","240.00","231.00","2.18K","-3.19%"
"02/01/2016","244.80","241.00","245.00","228.55","10.96K","0.70%"
"01/29/2016","243.10","243.20","243.20","243.10","0.05K","-1.66%"
"01/27/2016","247.20","250.00","250.00","247.20","0.25K","-1.12%"
"01/26/2016","250.00","250.00","250.00","250.00","4.00K","0.00%"
"01/25/2016","250.00","251.50","251.50","248.20","0.55K","-0.77%"
"01/22/2016","251.95","250.00","252.00","250.00","0.18K","1.92%"
"01/21/2016","247.20","252.00","252.05","247.20","3.36K","-1.90%"
"01/20/2016","252.00","252.20","253.00","252.00","3.11K","-0.02%"
"01/19/2016","252.05","253.00","253.00","252.05","1.37K","0.02%"
"01/18/2016","252.00","253.00","253.00","252.00","0.56K","-0.04%"
"01/15/2016","252.10","255.10","255.10","252.00","7.21K","-0.12%"
"01/13/2016","252.40","255.00","255.10","252.40","0.18K","-1.02%"
"01/12/2016","255.00","256.25","256.25","255.00","0.29K","-0.47%"
"01/08/2016","256.20","260.00","260.00","256.20","0.19K","-2.21%"
"01/07/2016","262.00","262.45","262.45","262.00","1.44K","-0.13%"
"01/06/2016","262.35","262.35","262.35","262.35","0.01K","0.33%"
"01/04/2016","261.50","261.50","261.50","261.50","0.16K","0.06%"
"12/31/2015","261.35","274.00","274.00","261.35","9.63K","-5.99%"
"12/30/2015","278.00","268.50","278.00","265.00","25.30K","3.54%"
"12/29/2015","268.50","253.80","270.00","253.80","10.24K","-0.56%"
"12/28/2015","270.00","271.20","271.20","270.00","1.62K","-3.57%"
"12/23/2015","280.00","280.00","280.00","280.00","4.00K","1.82%"
"12/22/2015","275.00","270.00","275.00","267.90","39.12K","-1.38%"
"12/18/2015","278.85","267.00","278.85","266.55","1.09K","-0.02%"
"12/17/2015","278.90","266.05","278.90","266.00","3.05K","-0.04%"
"12/16/2015","279.00","265.00","279.00","265.00","1.70K","3.33%"
"12/15/2015","270.00","270.00","270.00","270.00","0.30K","-3.57%"
"12/11/2015","280.00","277.00","286.40","271.70","3.70K","-3.11%"
"12/10/2015","289.00","288.90","289.00","276.50","0.90K","-1.70%"
"12/04/2015","294.00","294.00","294.00","294.00","0.30K","0.50%"
"12/03/2015","292.55","277.50","292.55","277.00","0.27K","6.00%"
"12/02/2015","276.00","291.50","308.00","276.00","549.08K","-5.32%"
"12/01/2015","291.50","270.00","291.50","270.00","13.25K","6.00%"
"11/30/2015","275.00","266.60","275.00","266.60","6.20K","2.23%"
"11/27/2015","269.00","272.00","273.00","269.00","37.11K","0.15%"
"11/26/2015","268.60","268.60","268.60","268.60","0.01K","-0.52%"
"11/25/2015","270.00","271.00","271.00","270.00","0.17K","-1.78%"
"11/24/2015","274.90","274.90","274.90","274.90","0.01K","1.81%"
"11/23/2015","270.00","270.00","270.00","270.00","0.06K","-1.82%"
"11/20/2015","275.00","270.00","275.00","270.00","0.18K","1.10%"
"11/17/2015","272.00","272.00","272.00","272.00","0.02K","0.00%"
"11/16/2015","272.00","273.00","273.00","272.00","10.71K","-1.09%"
"11/13/2015","275.00","275.00","275.00","275.00","0.02K","-0.36%"
"11/12/2015","276.00","276.40","276.40","275.00","2.05K","-0.36%"
"11/11/2015","277.00","277.05","281.00","277.00","4.15K","0.18%"
"11/10/2015","276.50","277.10","277.10","276.50","0.42K","-3.32%"
"11/09/2015","286.00","280.00","286.00","280.00","2.16K","3.25%"
"11/05/2015","277.00","277.00","277.10","277.00","2.40K","-0.40%"
"11/04/2015","278.10","278.15","278.15","278.10","2.31K","0.04%"
"11/03/2015","278.00","278.00","278.00","278.00","0.02K","0.51%"
"11/02/2015","276.60","278.00","278.00","276.50","0.95K","-5.82%"
"10/30/2015","293.70","293.70","293.70","293.70","0.53K","5.99%"
"10/29/2015","277.10","280.00","280.00","277.10","0.28K","-1.04%"
"10/28/2015","280.00","275.50","280.00","275.50","2.55K","-2.78%"
"10/27/2015","288.00","288.00","288.00","288.00","3.00K","0.00%"
"10/23/2015","288.00","272.00","288.00","272.00","0.20K","5.88%"
"10/21/2015","272.00","272.00","272.00","272.00","0.09K","-1.09%"
"10/20/2015","275.00","274.90","275.00","274.90","0.60K","0.00%"
"10/19/2015","275.00","272.30","275.00","262.20","0.99K","-1.08%"
"10/16/2015","278.00","272.00","278.00","272.00","1.07K","0.00%"
"10/14/2015","278.00","275.00","279.00","273.00","0.62K","1.09%"
"10/13/2015","275.00","275.00","275.00","275.00","0.13K","-1.79%"
"10/12/2015","280.00","288.00","288.00","271.00","0.30K","-2.78%"
"10/09/2015","288.00","283.50","290.00","276.00","0.79K","4.73%"
"10/08/2015","275.00","281.65","281.65","275.00","0.08K","-5.17%"
"10/02/2015","290.00","290.00","290.00","290.00","0.10K","1.75%"
"09/29/2015","285.00","286.05","286.05","285.00","0.08K","-4.68%"
"09/23/2015","299.00","299.00","299.00","299.00","0.00K","4.80%"
"09/22/2015","285.30","285.00","285.30","285.00","0.06K","-4.58%"
"09/18/2015","299.00","296.00","299.00","282.00","0.84K","-0.33%"
"09/17/2015","300.00","296.30","300.00","296.30","1.01K","0.00%"
"09/16/2015","300.00","296.30","300.00","296.30","0.42K","1.28%"
"09/15/2015","296.20","296.20","296.20","296.20","0.06K","-1.27%"
"09/14/2015","300.00","300.00","300.00","300.00","0.50K","-1.64%"
"09/11/2015","305.00","295.50","305.00","295.50","1.10K","0.99%"
"09/10/2015","302.00","302.00","302.00","302.00","0.00K","0.00%"
"09/09/2015","302.00","294.00","302.00","294.00","0.39K","2.30%"
"09/08/2015","295.20","304.00","304.00","295.20","0.05K","-0.35%"
"09/07/2015","296.25","293.65","304.95","293.65","1.25K","-4.44%"
"09/04/2015","310.00","305.00","310.00","302.30","0.51K","1.64%"
"09/03/2015","305.00","306.00","306.00","305.00","0.13K","0.33%"
"09/02/2015","304.00","304.00","304.00","304.00","0.03K","0.00%"
"09/01/2015","304.00","301.10","312.95","301.10","0.47K","-3.18%"
"08/28/2015","314.00","308.00","314.00","308.00","0.15K","2.25%"
"08/27/2015","307.10","310.00","310.00","307.10","1.00K","-1.88%"
"08/26/2015","313.00","312.00","313.00","308.00","2.39K","0.29%"
"08/25/2015","312.10","313.00","313.00","312.10","0.07K","-1.20%"
"08/19/2015","315.90","313.00","315.90","313.00","0.37K","1.48%"
"08/18/2015","311.30","311.30","311.30","311.30","0.02K","0.03%"
"08/17/2015","311.20","311.20","311.20","311.20","0.06K","0.06%"
"08/13/2015","311.00","314.00","314.00","311.00","0.30K","-0.64%"
"08/12/2015","313.00","313.00","313.00","313.00","0.01K","-0.25%"
"08/11/2015","313.80","313.00","313.80","313.00","3.95K","-0.38%"
"08/10/2015","315.00","315.00","315.00","315.00","0.06K","0.61%"
"08/07/2015","313.10","313.00","313.10","311.25","6.57K","0.35%"
"08/06/2015","312.00","312.15","313.00","312.00","3.37K","-0.95%"
"08/05/2015","315.00","314.00","315.00","312.05","4.58K","0.32%"
"08/04/2015","314.00","312.00","314.00","312.00","6.26K","0.96%"
"08/03/2015","311.00","311.00","311.00","311.00","1.94K","0.00%"
"07/31/2015","311.00","311.00","311.00","311.00","0.00K","1.30%"
"07/29/2015","307.00","311.10","311.10","306.00","0.14K","-1.32%"
"07/28/2015","311.10","311.15","311.15","311.10","0.14K","-0.29%"
"07/24/2015","312.00","312.50","312.50","312.00","2.95K","-0.13%"
"07/23/2015","312.40","311.00","312.40","311.00","0.11K","0.61%"
"07/22/2015","310.50","314.70","314.70","310.50","0.23K","-0.48%"
"07/21/2015","312.00","310.00","312.00","310.00","0.05K","-0.32%"
"07/20/2015","313.00","311.00","313.00","310.00","1.26K","0.64%"
"07/16/2015","311.00","311.00","311.00","310.25","1.82K","0.32%"
"07/15/2015","310.00","310.00","310.00","305.35","9.91K","0.02%"
"07/14/2015","309.95","310.00","310.00","306.05","3.83K","-0.02%"
"07/13/2015","310.00","310.00","310.00","305.50","1.70K","0.00%"
"07/10/2015","310.00","310.00","310.00","310.00","0.30K","-1.57%"
"07/09/2015","314.95","310.00","315.00","307.05","1.27K","-0.02%"
"07/08/2015","315.00","315.00","315.00","315.00","0.20K","3.11%"
"07/07/2015","305.50","313.00","314.00","305.50","1.35K","-3.02%"
"07/06/2015","315.00","314.80","315.00","314.80","0.22K","0.64%"
"07/03/2015","313.00","313.00","313.00","313.00","0.04K","0.00%"
"07/02/2015","313.00","313.00","315.85","313.00","0.07K","0.00%"
"07/01/2015","313.00","313.00","313.00","313.00","0.27K","-0.95%"
"06/30/2015","316.00","314.00","316.00","313.00","1.83K","0.64%"
"06/29/2015","314.00","312.00","314.00","312.00","1.65K","0.48%"
"06/26/2015","312.50","300.55","312.60","300.55","1.12K","0.48%"
"06/25/2015","311.00","314.00","314.00","311.00","2.45K","0.00%"
"06/24/2015","311.00","311.00","311.00","311.00","0.03K","0.00%"
"06/23/2015","311.00","312.00","312.00","311.00","2.06K","-0.02%"
"06/22/2015","311.05","311.00","311.05","311.00","0.03K","-2.74%"
"06/19/2015","319.80","310.70","319.80","310.60","1.78K","3.00%"
"06/18/2015","310.50","312.00","312.00","310.50","2.10K","0.16%"
"06/17/2015","310.00","310.10","310.10","310.00","0.04K","-0.03%"
"06/16/2015","310.10","311.25","312.00","310.00","1.31K","-0.35%"
"06/10/2015","311.20","311.20","311.20","311.20","0.09K","-1.21%"
"06/09/2015","315.00","315.00","315.00","315.00","1.02K","-1.85%"
"06/08/2015","320.95","311.00","322.00","311.00","1.69K","0.00%"
"06/05/2015","320.95","318.00","320.95","318.00","3.02K","0.93%"
"06/04/2015","318.00","318.00","318.00","318.00","2.00K","2.19%"
"06/03/2015","311.20","313.25","313.30","311.20","0.22K","-2.14%"
"06/02/2015","318.00","317.00","318.00","317.00","1.63K","1.21%"
"06/01/2015","314.20","315.00","315.00","314.20","0.24K","-0.27%"
"05/29/2015","315.05","315.05","315.05","315.05","0.70K","-1.55%"
"05/28/2015","320.00","320.00","320.00","320.00","0.11K","0.61%"
"05/22/2015","318.05","316.05","324.90","316.00","0.73K","0.81%"
"05/21/2015","315.50","316.50","316.50","315.50","1.05K","-2.77%"
"05/20/2015","324.50","317.30","324.50","317.30","0.09K","-0.76%"
"05/19/2015","327.00","316.40","327.00","316.30","0.06K","3.65%"
"05/18/2015","315.50","316.50","325.00","315.30","1.98K","-4.25%"
"05/15/2015","329.50","316.00","329.50","316.00","0.03K","0.00%"
"05/14/2015","329.50","329.50","329.50","329.50","0.05K","5.17%"
"05/13/2015","313.30","320.00","320.00","313.30","0.05K","-2.09%"
"05/12/2015","320.00","320.00","320.00","320.00","0.19K","-3.03%"
"05/08/2015","330.00","314.00","330.00","314.00","0.31K","5.26%"
"05/07/2015","313.50","330.00","330.00","313.20","0.52K","-0.19%"
"05/06/2015","314.10","314.10","314.10","314.10","0.21K","-5.96%"
"05/05/2015","334.00","327.50","334.00","327.50","0.01K","2.38%"
"04/30/2015","326.25","333.00","333.00","326.25","0.04K","-2.03%"
"04/29/2015","333.00","333.00","333.00","333.00","0.00K","0.91%"
"04/28/2015","330.00","330.00","330.00","330.00","0.60K","-1.49%"
"04/24/2015","335.00","335.00","335.00","335.00","0.10K","0.84%"
"04/23/2015","332.20","333.00","335.00","332.20","2.45K","-0.09%"
"04/22/2015","332.50","333.50","338.00","332.50","0.45K","-0.30%"
"04/21/2015","333.50","333.70","333.70","333.50","0.78K","-1.33%"
"04/17/2015","338.00","338.00","338.00","338.00","0.03K","-0.59%"
"04/15/2015","340.00","332.20","340.00","332.20","0.04K","1.51%"
"04/14/2015","334.95","332.00","335.00","332.00","0.50K","0.00%"
"04/13/2015","334.95","334.95","334.95","334.95","0.03K","0.89%"
"04/10/2015","332.00","332.00","332.00","332.00","0.03K","-0.03%"
"04/07/2015","332.10","332.00","332.10","332.00","0.18K","-0.57%"
"04/06/2015","334.00","332.00","334.00","332.00","0.51K","0.54%"
"04/03/2015","332.20","334.20","334.20","332.20","0.27K","-2.32%"
"04/01/2015","340.10","347.00","347.00","340.10","0.18K","0.00%"
"03/31/2015","340.10","340.20","340.20","340.10","0.08K","-1.99%"
"03/27/2015","347.00","346.85","347.00","345.00","1.84K","2.36%"
"03/26/2015","339.00","345.00","345.00","339.00","13.80K","-2.31%"
"03/25/2015","347.00","336.60","347.00","336.00","9.22K","0.00%"
"03/23/2015","347.00","340.20","347.00","336.50","0.03K","0.89%"
"03/20/2015","343.95","340.00","343.95","339.15","2.66K","1.13%"
"03/19/2015","340.10","340.15","341.00","340.10","2.51K","0.28%"
"03/18/2015","339.15","340.35","340.35","339.15","5.62K","-0.09%"
"03/17/2015","339.45","348.95","348.95","339.35","1.52K","-1.89%"
"03/16/2015","346.00","346.00","346.00","346.00","0.09K","1.15%"
"03/13/2015","342.05","348.20","355.00","342.00","23.95K","-7.54%"
"03/12/2015","369.95","350.05","372.00","350.05","16.22K","4.80%"
"03/11/2015","353.00","350.10","353.00","350.05","0.65K","0.84%"
"03/10/2015","350.05","350.05","350.10","350.05","2.95K","0.00%"
"03/09/2015","350.05","350.00","350.90","350.00","7.26K","0.00%"
"03/06/2015","350.05","350.90","350.90","347.50","0.45K","0.01%"
"03/05/2015","350.00","349.90","350.90","346.05","18.15K","0.72%"
"03/04/2015","347.50","347.50","347.50","347.50","3.00K","0.72%"
"03/03/2015","345.00","345.00","347.50","345.00","2.31K","0.00%"
"03/02/2015","345.00","342.05","345.00","342.05","0.04K","-1.43%"
"02/27/2015","350.00","341.10","350.00","341.00","0.81K","2.34%"
"02/26/2015","342.00","349.95","349.95","342.00","0.30K","-1.16%"
"02/25/2015","346.00","343.00","346.00","342.00","0.27K","0.58%"
"02/24/2015","344.00","353.90","353.90","343.00","1.56K","-0.86%"
"02/23/2015","347.00","353.90","353.90","345.10","1.36K","-1.98%"
"02/20/2015","354.00","345.15","354.00","345.15","2.60K","1.14%"
"02/19/2015","350.00","345.00","351.90","345.00","21.73K","1.48%"
"02/18/2015","344.90","341.00","344.90","340.10","7.60K","-0.03%"
"02/16/2015","345.00","342.55","345.00","340.75","0.14K","0.00%"
"02/13/2015","345.00","349.70","349.70","345.00","4.21K","0.39%"
"02/12/2015","343.65","349.95","349.95","340.30","0.61K","-1.81%"
"02/11/2015","350.00","348.00","350.05","348.00","21.69K","2.19%"
"02/10/2015","342.50","349.75","349.75","342.50","4.57K","-0.72%"
"02/09/2015","345.00","342.00","345.00","336.15","2.72K","-1.40%"
"02/06/2015","349.90","350.00","350.00","349.90","0.40K","-0.55%"
"02/05/2015","351.85","351.85","351.85","351.85","0.01K","0.73%"
