"Date","Price","Open","High","Low","Vol.","Change %"
"03/30/2025","1,403.26","1,446.08","1,462.51","1,401.10","","-2.96%"
"03/23/2025","1,446.08","1,428.32","1,460.82","1,413.17","","1.24%"
"03/16/2025","1,428.32","1,349.66","1,428.32","1,348.96","","5.83%"
"03/09/2025","1,349.66","1,345.30","1,355.33","1,315.09","","0.32%"
"03/02/2025","1,345.30","1,360.81","1,377.11","1,343.87","","-1.14%"
"02/23/2025","1,360.81","1,363.22","1,401.34","1,357.81","","-0.18%"
"02/16/2025","1,363.22","1,328.55","1,388.65","1,328.50","","2.61%"
"02/09/2025","1,328.55","1,318.77","1,335.79","1,311.43","","0.74%"
"02/02/2025","1,318.77","1,318.47","1,324.79","1,310.53","","0.02%"
"01/26/2025","1,318.47","1,284.77","1,335.86","1,283.92","","2.62%"
"01/19/2025","1,284.77","1,300.30","1,308.72","1,271.61","","-1.19%"
"01/12/2025","1,300.30","1,287.92","1,316.08","1,280.94","","0.96%"
"01/05/2025","1,287.92","1,257.88","1,305.56","1,250.19","","2.39%"
"12/29/2024","1,257.88","1,183.92","1,257.88","1,181.41","","6.25%"
"12/22/2024","1,183.92","1,191.00","1,195.53","1,178.98","","-0.59%"
"12/15/2024","1,191.00","1,193.18","1,214.15","1,187.26","","-0.18%"
"12/08/2024","1,193.18","1,200.19","1,205.15","1,188.31","","-0.58%"
"12/01/2024","1,200.19","1,208.62","1,210.54","1,193.53","","-0.70%"
"11/24/2024","1,208.62","1,210.37","1,217.42","1,191.75","","-0.14%"
"11/17/2024","1,210.37","1,205.51","1,224.89","1,204.75","","0.40%"
"11/10/2024","1,205.51","1,186.11","1,207.44","1,182.22","","1.64%"
"11/03/2024","1,186.11","1,151.86","1,189.84","1,149.99","","2.97%"
"10/27/2024","1,151.86","1,141.80","1,151.86","1,140.68","","0.88%"
"10/20/2024","1,141.80","1,132.95","1,142.29","1,128.34","","0.78%"
"10/13/2024","1,132.95","1,132.00","1,145.32","1,110.65","","0.08%"
"10/06/2024","1,132.00","1,140.87","1,143.83","1,125.87","","-0.78%"
"09/29/2024","1,140.87","1,169.32","1,174.59","1,127.97","","-2.43%"
"09/22/2024","1,169.32","1,154.56","1,170.85","1,147.25","","1.28%"
"09/15/2024","1,154.56","1,132.88","1,158.11","1,129.73","","1.91%"
"09/08/2024","1,132.88","1,127.77","1,141.97","1,120.05","","0.45%"
"09/01/2024","1,127.77","1,130.28","1,135.60","1,123.22","","-0.22%"
"08/25/2024","1,130.28","1,132.01","1,138.46","1,125.61","","-0.15%"
"08/18/2024","1,132.01","1,126.90","1,135.37","1,120.32","","0.45%"
"08/11/2024","1,126.90","1,119.38","1,128.83","1,117.48","","0.67%"
"08/04/2024","1,119.38","1,134.97","1,134.97","1,094.39","","-1.37%"
"07/28/2024","1,134.97","1,116.90","1,148.58","1,116.90","","1.62%"
"07/21/2024","1,116.90","1,105.80","1,120.83","1,098.76","","1.00%"
"07/14/2024","1,105.80","1,096.41","1,111.65","1,086.93","","0.86%"
"07/07/2024","1,096.41","1,079.55","1,096.41","1,071.24","","1.56%"
"06/30/2024","1,079.55","1,074.81","1,079.70","1,059.09","","0.44%"
"06/23/2024","1,074.81","1,059.13","1,088.53","1,057.72","","1.48%"
"06/16/2024","1,059.13","1,061.63","1,071.63","1,059.13","","-0.24%"
"06/09/2024","1,061.63","1,065.77","1,068.99","1,061.28","","-0.39%"
"06/02/2024","1,065.77","1,072.92","1,078.38","1,046.33","","-0.67%"
"05/26/2024","1,072.92","1,075.48","1,083.06","1,070.33","","-0.24%"
"05/19/2024","1,075.48","1,079.55","1,084.97","1,072.89","","-0.38%"
"05/12/2024","1,079.55","1,090.71","1,094.47","1,076.89","","-1.02%"
"05/05/2024","1,090.71","1,081.99","1,092.36","1,071.84","","0.81%"
"04/28/2024","1,081.99","1,080.74","1,087.85","1,074.44","","0.12%"
"04/21/2024","1,080.74","1,092.40","1,093.32","1,064.82","","-1.07%"
"04/14/2024","1,092.40","1,085.25","1,096.94","1,071.40","","0.66%"
"04/07/2024","1,085.25","1,065.35","1,086.93","1,064.19","","1.87%"
"03/31/2024","1,065.35","1,058.69","1,066.63","1,055.11","","0.63%"
"03/24/2024","1,058.69","1,057.18","1,065.04","1,052.26","","0.14%"
"03/17/2024","1,057.18","1,064.07","1,073.25","1,054.00","","-0.65%"
"03/10/2024","1,064.07","1,051.05","1,064.07","1,044.02","","1.24%"
"03/03/2024","1,051.05","1,060.11","1,063.47","1,046.25","","-0.85%"
"02/25/2024","1,060.11","1,064.64","1,072.52","1,057.23","","-0.43%"
"02/18/2024","1,064.64","1,047.60","1,065.09","1,042.36","","1.63%"
"02/11/2024","1,047.60","1,027.62","1,047.71","1,027.62","","1.94%"
"02/04/2024","1,027.62","1,016.21","1,027.99","1,008.36","","1.12%"
